Latitude,Longitude,Description,Description_encoded,Weapon,Weapon_encoded,HourBin,HourBin_encoded,Inside/Outside,Inside/Outside_encoded
39.35107,-76.56247,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.35107,-76.56247,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.35107,-76.56247,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.34982,-76.67442,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.2299,-76.60163,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29247,-76.61006,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29245,-76.61812,AGG. ASSAULT,0,KNIFE,2,Night,3,Inside,0
39.32088,-76.56422,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.29231,-76.60886,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29231,-76.60886,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.2764,-76.5405,AGG. ASSAULT,0,KNIFE,2,Night,3,Outside,1
39.29394,-76.57101,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29068,-76.64537,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.3344,-76.67572,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29367,-76.5805,AGG. ASSAULT,0,HANDS,1,Morning,2,Inside,0
39.3098,-76.64759,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.34537,-76.54955,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29782,-76.69352,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.29782,-76.69352,AGG. ASSAULT,0,KNIFE,2,Morning,2,Inside,0
39.36821,-76.60987,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.3239,-76.58916,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.30007,-76.55534,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.32429,-76.55747,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.2966,-76.58602,AGG. ASSAULT,0,FIREARM,0,Afternoon,0,Inside,0
39.28321,-76.64537,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.37155,-76.56706,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.29851,-76.59858,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.28732,-76.5908,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.30204,-76.63285,AGG. ASSAULT,0,FIREARM,0,Evening,1,Inside,0
39.32283,-76.57198,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29047,-76.65041,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29813,-76.58157,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.29813,-76.58157,ROBBERY - STREET,6,FIREARM,0,Evening,1,Outside,1
39.33947,-76.68278,ROBBERY - STREET,6,OTHER,3,Evening,1,Outside,1
39.32061,-76.55482,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29021,-76.59374,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.28131,-76.59435,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.28537,-76.69455,ROBBERY - STREET,6,KNIFE,2,Evening,1,Outside,1
39.27653,-76.61554,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.27653,-76.61554,AGG. ASSAULT,0,OTHER,3,Evening,1,Outside,1
39.29632,-76.58288,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.29501,-76.66145,ROBBERY - RESIDENCE,5,KNIFE,2,Night,3,Inside,0
39.30923,-76.66483,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29188,-76.5708,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.28122,-76.54819,AGG. ASSAULT,0,HANDS,1,Night,3,Inside,0
39.29624,-76.57129,AGG. ASSAULT,0,OTHER,3,Night,3,Inside,0
39.31716,-76.6153,AGG. ASSAULT,0,HANDS,1,Night,3,Inside,0
39.34888,-76.58005,COMMON ASSAULT,1,HANDS,1,Night,3,Inside,0
39.29545,-76.57344,ROBBERY - STREET,6,FIREARM,0,Night,3,Inside,0
39.3324,-76.59601,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30504,-76.65257,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.30504,-76.65257,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28342,-76.56878,AGG. ASSAULT,0,OTHER,3,Morning,2,Inside,0
39.27845,-76.56842,COMMON ASSAULT,1,HANDS,1,Morning,2,Outside,1
39.26157,-76.66657,RAPE,2,OTHER,3,Morning,2,Inside,0
39.28032,-76.65831,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.28032,-76.65831,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.29485,-76.57925,COMMON ASSAULT,1,HANDS,1,Morning,2,Inside,0
39.32325,-76.59651,ROBBERY - STREET,6,FIREARM,0,Afternoon,0,Inside,0
39.36879,-76.56636,RAPE,2,OTHER,3,Afternoon,0,Inside,0
39.29702,-76.6466,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.3066,-76.6472,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.3066,-76.6472,AGG. ASSAULT,0,KNIFE,2,Afternoon,0,Inside,0
39.37104,-76.60165,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.31868,-76.65399,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.32212,-76.5696,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.28047,-76.69931,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Inside,0
39.29529,-76.59114,COMMON ASSAULT,1,HANDS,1,Afternoon,0,Outside,1
39.27815,-76.68381,AGG. ASSAULT,0,OTHER,3,Afternoon,0,Inside,0
39.36066,-76.58433,ROBBERY - STREET,6,KNIFE,2,Evening,1,Outside,1
39.29517,-76.63232,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.32174,-76.5508,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.31543,-76.61687,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.329,-76.56435,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.33932,-76.60201,AGG. ASSAULT,0,HANDS,1,Evening,1,Inside,0
39.30166,-76.61429,AGG. ASSAULT,0,KNIFE,2,Evening,1,Inside,0
39.3497,-76.56371,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.28976,-76.61015,COMMON ASSAULT,1,HANDS,1,Evening,1,Outside,1
39.30716,-76.60185,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
39.30923,-76.66483,COMMON ASSAULT,1,HANDS,1,Evening,1,Inside,0
