CrimeTime,CrimeCode,Description,Inside/Outside,Weapon,Post,District,Latitude,Longitude,HourBin,Description_encoded,Weapon_encoded,HourBin_encoded,Inside/Outside_encoded,cluster
12.0,4E,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,39.29254,-76.6135,Afternoon,1,1,0,1,5
13.0,4E,COMMON ASSAULT,Outside,HANDS,123.0,CENTRAL,39.29877,-76.62879,Afternoon,1,1,0,1,5
13.0,4E,COMMON ASSAULT,Inside,HANDS,241.0,SOUTHEASTERN,39.29503,-76.53345,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,932.0,SOUTHERN,39.28558,-76.63737,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Outside,HANDS,426.0,NORTHEASTERN,39.34552,-76.56717,Afternoon,1,1,0,1,5
17.0,3AF,ROBBERY - STREET,Outside,FIREARM,212.0,SOUTHEASTERN,39.29321,-76.59046,Afternoon,6,0,0,1,6
17.0,3AK,ROBBERY - STREET,Outside,KNIFE,942.0,SOUTHERN,39.27471,-76.61593,Afternoon,6,2,0,1,39
18.0,4C,AGG. ASSAULT,Inside,OTHER,532.0,NORTHERN,39.34594,-76.66242,Evening,0,3,1,0,18
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,312.0,EASTERN,39.30018,-76.60697,Evening,6,0,1,1,9
20.0,4E,COMMON ASSAULT,Outside,HANDS,733.0,WESTERN,39.31029,-76.6378,Evening,1,1,1,1,11
22.0,4E,COMMON ASSAULT,Outside,HANDS,442.0,NORTHEASTERN,39.31963,-76.55428,Evening,1,1,1,1,11
6.0,4E,COMMON ASSAULT,Inside,HANDS,813.0,SOUTHWESTERN,39.30526,-76.6665,Morning,1,1,2,0,1
8.0,4E,COMMON ASSAULT,Inside,HANDS,632.0,NORTHWESTERN,39.35748,-76.69167,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,412.0,NORTHEASTERN,39.33618,-76.59793,Morning,1,1,2,0,1
10.0,4E,COMMON ASSAULT,Inside,HANDS,711.0,WESTERN,39.29128,-76.64642,Morning,1,1,2,0,1
11.0,3AF,ROBBERY - STREET,Outside,FIREARM,311.0,EASTERN,39.30124,-76.61067,Morning,6,0,2,1,14
0.0,4E,COMMON ASSAULT,Outside,HANDS,211.0,SOUTHEASTERN,39.28329,-76.59963,Night,1,1,3,1,26
1.0,4D,AGG. ASSAULT,Inside,HANDS,321.0,EASTERN,39.29529,-76.59129,Night,0,1,3,0,60
3.0,4C,AGG. ASSAULT,Inside,OTHER,942.0,SOUTHERN,39.27228,-76.61522,Night,0,3,3,0,32
3.0,3AF,ROBBERY - STREET,Outside,FIREARM,313.0,EASTERN,39.3005,-76.59778,Night,6,0,3,1,2
5.0,4E,COMMON ASSAULT,Inside,HANDS,941.0,SOUTHERN,39.27408,-76.62769,Night,1,1,3,0,0
12.0,4E,COMMON ASSAULT,Outside,HANDS,242.0,SOUTHEASTERN,39.2895,-76.56255,Afternoon,1,1,0,1,5
12.0,4A,AGG. ASSAULT,Outside,FIREARM,841.0,SOUTHWESTERN,39.28056,-76.65529,Afternoon,0,0,0,1,31
14.0,4C,AGG. ASSAULT,Outside,OTHER,434.0,NORTHEASTERN,39.31651,-76.57556,Afternoon,0,3,0,1,16
14.0,4B,AGG. ASSAULT,Inside,KNIFE,742.0,WESTERN,39.30841,-76.64406,Afternoon,0,2,0,0,23
15.0,4E,COMMON ASSAULT,Outside,HANDS,342.0,EASTERN,39.31444,-76.59776,Afternoon,1,1,0,1,5
17.0,4E,COMMON ASSAULT,Inside,HANDS,941.0,SOUTHERN,39.27408,-76.62769,Afternoon,1,1,0,0,7
18.0,4E,COMMON ASSAULT,Outside,HANDS,832.0,SOUTHWESTERN,39.27706,-76.66419,Evening,1,1,1,1,11
18.0,4B,AGG. ASSAULT,Inside,KNIFE,331.0,EASTERN,39.31248,-76.58654,Evening,0,2,1,0,12
18.0,4E,COMMON ASSAULT,Inside,HANDS,533.0,NORTHERN,39.34707,-76.65817,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Inside,HANDS,844.0,SOUTHWESTERN,39.30038,-76.6863,Evening,1,1,1,0,8
20.0,4C,AGG. ASSAULT,Outside,OTHER,922.0,SOUTHERN,39.24617,-76.62024,Evening,0,3,1,1,10
20.0,4E,COMMON ASSAULT,Inside,HANDS,432.0,NORTHEASTERN,39.32674,-76.57576,Evening,1,1,1,0,8
20.0,4E,COMMON ASSAULT,Inside,HANDS,432.0,NORTHEASTERN,39.32674,-76.57576,Evening,1,1,1,0,8
21.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,111.0,CENTRAL,39.28965,-76.6129,Evening,4,0,1,0,37
22.0,3AF,ROBBERY - STREET,Outside,FIREARM,221.0,SOUTHEASTERN,39.29433,-76.58477,Evening,6,0,1,1,9
22.0,4B,AGG. ASSAULT,Outside,KNIFE,742.0,WESTERN,39.30536,-76.64548,Evening,0,2,1,1,17
22.0,4E,COMMON ASSAULT,Inside,HANDS,224.0,SOUTHEASTERN,39.29621,-76.5697,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,921.0,SOUTHERN,39.26194,-76.64067,Evening,1,1,1,0,8
0.0,4E,COMMON ASSAULT,Inside,HANDS,443.0,NORTHEASTERN,39.33774,-76.55215,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Inside,HANDS,622.0,NORTHWESTERN,39.32136,-76.70634,Night,1,1,3,0,0
0.0,3AF,ROBBERY - STREET,Outside,FIREARM,513.0,NORTHERN,39.32687,-76.60945,Night,6,0,3,1,2
1.0,4E,COMMON ASSAULT,Outside,HANDS,331.0,EASTERN,39.31137,-76.58593,Night,1,1,3,1,26
1.0,4E,COMMON ASSAULT,Inside,HANDS,342.0,EASTERN,39.31396,-76.60362,Night,1,1,3,0,0
2.0,3AF,ROBBERY - STREET,Outside,FIREARM,413.0,NORTHEASTERN,39.34514,-76.59947,Night,6,0,3,1,2
2.0,3AF,ROBBERY - STREET,Outside,FIREARM,413.0,NORTHEASTERN,39.34514,-76.59947,Night,6,0,3,1,2
2.0,3AF,ROBBERY - STREET,Outside,FIREARM,643.0,NORTHWESTERN,39.34019,-76.68295,Night,6,0,3,1,2
3.0,4E,COMMON ASSAULT,Inside,HANDS,844.0,SOUTHWESTERN,39.29646,-76.6791,Night,1,1,3,0,0
3.0,4B,AGG. ASSAULT,Outside,KNIFE,111.0,CENTRAL,39.29406,-76.61823,Night,0,2,3,1,4
3.0,4E,COMMON ASSAULT,Inside,HANDS,424.0,NORTHEASTERN,39.36926,-76.54673,Night,1,1,3,0,0
3.0,4E,COMMON ASSAULT,Inside,HANDS,424.0,NORTHEASTERN,39.36926,-76.54673,Night,1,1,3,0,0
3.0,4E,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,39.23328,-76.59529,Night,1,1,3,0,0
5.0,4E,COMMON ASSAULT,Outside,HANDS,731.0,WESTERN,39.30972,-76.65152,Night,1,1,3,1,26
5.0,4E,COMMON ASSAULT,Outside,HANDS,831.0,SOUTHWESTERN,39.26449,-76.65493,Night,1,1,3,1,26
7.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28867,-76.62118,Morning,1,1,2,0,1
10.0,4E,COMMON ASSAULT,Outside,HANDS,512.0,NORTHERN,39.31792,-76.61704,Morning,1,1,2,1,13
11.0,4E,COMMON ASSAULT,Inside,HANDS,311.0,EASTERN,39.30688,-76.61068,Morning,1,1,2,0,1
12.0,4C,AGG. ASSAULT,Inside,OTHER,621.0,NORTHWESTERN,39.33354,-76.68324,Afternoon,0,3,0,0,22
12.0,4E,COMMON ASSAULT,Inside,HANDS,612.0,NORTHWESTERN,39.32241,-76.66358,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,814.0,SOUTHWESTERN,39.29506,-76.66758,Afternoon,1,1,0,0,7
13.0,4E,COMMON ASSAULT,Inside,HANDS,911.0,SOUTHERN,39.22442,-76.58952,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Inside,HANDS,844.0,SOUTHWESTERN,39.29418,-76.67338,Afternoon,1,1,0,0,7
14.0,4C,AGG. ASSAULT,Inside,OTHER,842.0,SOUTHWESTERN,39.2856,-76.67226,Afternoon,0,3,0,0,22
14.0,4C,AGG. ASSAULT,Inside,OTHER,842.0,SOUTHWESTERN,39.2856,-76.67226,Afternoon,0,3,0,0,22
15.0,4E,COMMON ASSAULT,Inside,HANDS,935.0,SOUTHERN,39.28355,-76.64236,Afternoon,1,1,0,0,7
15.0,4C,AGG. ASSAULT,Outside,OTHER,741.0,WESTERN,39.30908,-76.64815,Afternoon,0,3,0,1,16
15.0,4E,COMMON ASSAULT,Outside,HANDS,212.0,SOUTHEASTERN,39.29254,-76.59954,Afternoon,1,1,0,1,5
15.0,4B,AGG. ASSAULT,Inside,KNIFE,713.0,WESTERN,39.29785,-76.63956,Afternoon,0,2,0,0,23
15.0,4E,COMMON ASSAULT,Outside,HANDS,312.0,EASTERN,39.29902,-76.60618,Afternoon,1,1,0,1,5
16.0,4E,COMMON ASSAULT,Inside,HANDS,542.0,NORTHERN,39.34089,-76.60119,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Inside,HANDS,425.0,NORTHEASTERN,39.35127,-76.5347,Afternoon,1,1,0,0,7
16.0,4B,AGG. ASSAULT,Inside,KNIFE,321.0,EASTERN,39.29529,-76.59129,Afternoon,0,2,0,0,23
16.0,4B,AGG. ASSAULT,Outside,KNIFE,742.0,WESTERN,39.306,-76.64631,Afternoon,0,2,0,1,29
16.0,4E,COMMON ASSAULT,Outside,HANDS,922.0,SOUTHERN,39.24273,-76.62323,Afternoon,1,1,0,1,5
17.0,4E,COMMON ASSAULT,Outside,HANDS,524.0,NORTHERN,39.35338,-76.60636,Afternoon,1,1,0,1,5
17.0,4E,COMMON ASSAULT,Outside,HANDS,524.0,NORTHERN,39.35338,-76.60636,Afternoon,1,1,0,1,5
17.0,4B,AGG. ASSAULT,Inside,KNIFE,743.0,WESTERN,39.30144,-76.64763,Afternoon,0,2,0,0,23
18.0,4B,AGG. ASSAULT,Outside,KNIFE,332.0,EASTERN,39.30478,-76.58259,Evening,0,2,1,1,17
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,523.0,NORTHERN,39.36244,-76.6006,Evening,6,0,1,1,9
19.0,4E,COMMON ASSAULT,Outside,HANDS,733.0,WESTERN,39.31081,-76.63872,Evening,1,1,1,1,11
20.0,4C,AGG. ASSAULT,Outside,OTHER,614.0,NORTHWESTERN,39.33326,-76.66175,Evening,0,3,1,1,10
20.0,4B,AGG. ASSAULT,Outside,KNIFE,313.0,EASTERN,39.3037,-76.59476,Evening,0,2,1,1,17
21.0,3AK,ROBBERY - STREET,Outside,KNIFE,512.0,NORTHERN,39.31951,-76.61422,Evening,6,2,1,1,27
21.0,3AK,ROBBERY - STREET,Outside,KNIFE,512.0,NORTHERN,39.31951,-76.61422,Evening,6,2,1,1,27
21.0,4E,COMMON ASSAULT,Outside,HANDS,212.0,SOUTHEASTERN,39.29296,-76.5941,Evening,1,1,1,1,11
21.0,4E,COMMON ASSAULT,Outside,HANDS,212.0,SOUTHEASTERN,39.29296,-76.5941,Evening,1,1,1,1,11
21.0,4E,COMMON ASSAULT,Outside,HANDS,212.0,SOUTHEASTERN,39.29296,-76.5941,Evening,1,1,1,1,11
22.0,4E,COMMON ASSAULT,Outside,HANDS,843.0,SOUTHWESTERN,39.28816,-76.67632,Evening,1,1,1,1,11
22.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.34302,-76.66916,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.34302,-76.66916,Evening,1,1,1,0,8
22.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.34302,-76.66916,Evening,1,1,1,0,8
23.0,4E,COMMON ASSAULT,Inside,HANDS,433.0,NORTHEASTERN,39.31007,-76.55828,Evening,1,1,1,0,8
23.0,4A,AGG. ASSAULT,Outside,FIREARM,723.0,WESTERN,39.30012,-76.65665,Evening,0,0,1,1,21
23.0,4C,AGG. ASSAULT,Inside,OTHER,414.0,NORTHEASTERN,39.35731,-76.59361,Evening,0,3,1,0,18
23.0,4E,COMMON ASSAULT,Inside,HANDS,321.0,EASTERN,39.29513,-76.58765,Evening,1,1,1,0,8
23.0,4A,AGG. ASSAULT,Inside,FIREARM,411.0,NORTHEASTERN,39.32045,-76.59849,Evening,0,0,1,0,54
23.0,3AF,ROBBERY - STREET,Outside,FIREARM,242.0,SOUTHEASTERN,39.28636,-76.54204,Evening,6,0,1,1,9
23.0,3AF,ROBBERY - STREET,Outside,FIREARM,242.0,SOUTHEASTERN,39.28636,-76.54204,Evening,6,0,1,1,9
0.0,4E,COMMON ASSAULT,Outside,HANDS,431.0,NORTHEASTERN,39.3212,-76.59077,Night,1,1,3,1,26
0.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.3493,-76.67314,Night,1,1,3,0,0
0.0,4E,COMMON ASSAULT,Outside,HANDS,432.0,NORTHEASTERN,39.32375,-76.57607,Night,1,1,3,1,26
0.0,4A,AGG. ASSAULT,Outside,FIREARM,614.0,NORTHWESTERN,39.34857,-76.67517,Night,0,0,3,1,62
0.0,4A,AGG. ASSAULT,Outside,FIREARM,614.0,NORTHWESTERN,39.34857,-76.67517,Night,0,0,3,1,62
0.0,4A,AGG. ASSAULT,Outside,FIREARM,614.0,NORTHWESTERN,39.34857,-76.67517,Night,0,0,3,1,62
0.0,4E,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,39.28781,-76.60988,Night,1,1,3,1,26
1.0,4C,AGG. ASSAULT,Outside,OTHER,211.0,SOUTHEASTERN,39.29075,-76.60628,Night,0,3,3,1,3
2.0,3AF,ROBBERY - STREET,Outside,FIREARM,642.0,NORTHWESTERN,39.32825,-76.67836,Night,6,0,3,1,2
3.0,3AF,ROBBERY - STREET,Outside,FIREARM,621.0,NORTHWESTERN,39.32643,-76.68264,Night,6,0,3,1,2
3.0,4B,AGG. ASSAULT,Inside,KNIFE,434.0,NORTHEASTERN,39.31527,-76.57987,Night,0,2,3,0,36
5.0,3AF,ROBBERY - STREET,Outside,FIREARM,632.0,NORTHWESTERN,39.3512,-76.69006,Night,6,0,3,1,2
5.0,4C,AGG. ASSAULT,Outside,OTHER,514.0,NORTHERN,39.31344,-76.61514,Night,0,3,3,1,3
7.0,4E,COMMON ASSAULT,Inside,HANDS,714.0,WESTERN,39.29187,-76.65012,Morning,1,1,2,0,1
7.0,4E,COMMON ASSAULT,Outside,HANDS,113.0,CENTRAL,39.28653,-76.61355,Morning,1,1,2,1,13
8.0,3AF,ROBBERY - STREET,Outside,FIREARM,733.0,WESTERN,39.31002,-76.64289,Morning,6,0,2,1,14
8.0,4E,COMMON ASSAULT,Outside,HANDS,132.0,CENTRAL,39.30271,-76.62792,Morning,1,1,2,1,13
9.0,4E,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,39.29157,-76.6211,Morning,1,1,2,1,13
9.0,4E,COMMON ASSAULT,Inside,HANDS,743.0,WESTERN,39.29919,-76.64159,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Outside,HANDS,614.0,NORTHWESTERN,39.34739,-76.67618,Morning,1,1,2,1,13
10.0,4E,COMMON ASSAULT,Inside,HANDS,132.0,CENTRAL,39.30543,-76.62822,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,413.0,NORTHEASTERN,39.35359,-76.59122,Morning,1,1,2,0,1
12.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,514.0,NORTHERN,39.31743,-76.617,Afternoon,4,0,0,0,59
13.0,4E,COMMON ASSAULT,Inside,HANDS,311.0,EASTERN,39.3085,-76.60975,Afternoon,1,1,0,0,7
14.0,4E,COMMON ASSAULT,Inside,HANDS,413.0,NORTHEASTERN,39.34572,-76.59699,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,514.0,NORTHERN,39.31332,-76.61802,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,711.0,WESTERN,39.29234,-76.64465,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Outside,HANDS,132.0,CENTRAL,39.30596,-76.63139,Afternoon,1,1,0,1,5
16.0,4D,AGG. ASSAULT,Inside,HANDS,211.0,SOUTHEASTERN,39.28878,-76.59658,Afternoon,0,1,0,0,80
17.0,4E,COMMON ASSAULT,Outside,HANDS,432.0,NORTHEASTERN,39.32298,-76.57401,Afternoon,1,1,0,1,5
17.0,4E,COMMON ASSAULT,Inside,HANDS,312.0,EASTERN,39.29975,-76.60429,Afternoon,1,1,0,0,7
17.0,4A,AGG. ASSAULT,Outside,FIREARM,321.0,EASTERN,39.29989,-76.58677,Afternoon,0,0,0,1,31
17.0,4A,AGG. ASSAULT,Outside,FIREARM,321.0,EASTERN,39.29989,-76.58677,Afternoon,0,0,0,1,31
18.0,4E,COMMON ASSAULT,Outside,HANDS,741.0,WESTERN,39.30881,-76.64988,Evening,1,1,1,1,11
18.0,4E,COMMON ASSAULT,Inside,HANDS,811.0,SOUTHWESTERN,39.30923,-76.66498,Evening,1,1,1,0,8
18.0,4E,COMMON ASSAULT,Outside,HANDS,721.0,WESTERN,39.29739,-76.65951,Evening,1,1,1,1,11
19.0,4E,COMMON ASSAULT,Inside,HANDS,331.0,EASTERN,39.30792,-76.58418,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Inside,HANDS,442.0,NORTHEASTERN,39.32246,-76.55739,Evening,1,1,1,0,8
20.0,4C,AGG. ASSAULT,Inside,OTHER,444.0,NORTHEASTERN,39.3217,-76.53752,Evening,0,3,1,0,18
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,514.0,NORTHERN,39.31536,-76.61514,Evening,6,0,1,1,9
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,514.0,NORTHERN,39.31536,-76.61514,Evening,6,0,1,1,9
20.0,4E,COMMON ASSAULT,Inside,HANDS,842.0,SOUTHWESTERN,39.28822,-76.6751,Evening,1,1,1,0,8
21.0,4B,AGG. ASSAULT,Inside,KNIFE,623.0,NORTHWESTERN,39.34701,-76.68933,Evening,0,2,1,0,12
21.0,3AF,ROBBERY - STREET,Outside,FIREARM,141.0,CENTRAL,39.30883,-76.61471,Evening,6,0,1,1,9
21.0,4C,AGG. ASSAULT,Outside,OTHER,722.0,WESTERN,39.29984,-76.64781,Evening,0,3,1,1,10
22.0,4C,AGG. ASSAULT,Inside,OTHER,321.0,EASTERN,39.29919,-76.58673,Evening,0,3,1,0,18
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,232.0,SOUTHEASTERN,39.28206,-76.57414,Evening,6,0,1,1,9
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,232.0,SOUTHEASTERN,39.28206,-76.57414,Evening,6,0,1,1,9
19.0,4C,AGG. ASSAULT,Outside,OTHER,831.0,SOUTHWESTERN,39.26752,-76.65045,Evening,0,3,1,1,10
19.0,4A,AGG. ASSAULT,Outside,FIREARM,934.0,SOUTHERN,39.28424,-76.64587,Evening,0,0,1,1,21
0.0,4E,COMMON ASSAULT,Inside,HANDS,833.0,SOUTHWESTERN,39.27342,-76.6953,Night,1,1,3,0,0
1.0,4B,AGG. ASSAULT,Inside,KNIFE,131.0,CENTRAL,39.30691,-76.63459,Night,0,2,3,0,36
1.0,4B,AGG. ASSAULT,Inside,KNIFE,221.0,SOUTHEASTERN,39.2961,-76.5828,Night,0,2,3,0,36
2.0,4B,AGG. ASSAULT,Inside,KNIFE,722.0,WESTERN,39.29512,-76.64916,Night,0,2,3,0,36
2.0,4B,AGG. ASSAULT,Inside,KNIFE,313.0,EASTERN,39.30035,-76.59749,Night,0,2,3,0,36
6.0,4E,COMMON ASSAULT,Inside,HANDS,633.0,NORTHWESTERN,39.34746,-76.68574,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,832.0,SOUTHWESTERN,39.2677,-76.67446,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Inside,HANDS,311.0,EASTERN,39.30688,-76.61068,Morning,1,1,2,0,1
9.0,4E,COMMON ASSAULT,Outside,HANDS,311.0,EASTERN,39.30434,-76.6074,Morning,1,1,2,1,13
12.0,4A,AGG. ASSAULT,Outside,FIREARM,132.0,CENTRAL,39.30271,-76.62792,Afternoon,0,0,0,1,31
13.0,4E,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,39.29006,-76.61944,Afternoon,1,1,0,1,5
13.0,4E,COMMON ASSAULT,Inside,HANDS,331.0,EASTERN,39.30888,-76.58708,Afternoon,1,1,0,0,7
15.0,4E,COMMON ASSAULT,Inside,HANDS,623.0,NORTHWESTERN,39.34852,-76.6899,Afternoon,1,1,0,0,7
15.0,4A,AGG. ASSAULT,Outside,FIREARM,312.0,EASTERN,39.29883,-76.61042,Afternoon,0,0,0,1,31
16.0,4C,AGG. ASSAULT,Outside,OTHER,332.0,EASTERN,39.30505,-76.57555,Afternoon,0,3,0,1,16
16.0,3AK,ROBBERY - STREET,Outside,KNIFE,312.0,EASTERN,39.29646,-76.60376,Afternoon,6,2,0,1,39
16.0,4B,AGG. ASSAULT,Inside,KNIFE,513.0,NORTHERN,39.32476,-76.60231,Afternoon,0,2,0,0,23
17.0,4E,COMMON ASSAULT,Outside,HANDS,441.0,NORTHEASTERN,39.33065,-76.53225,Afternoon,1,1,0,1,5
17.0,4E,COMMON ASSAULT,Outside,HANDS,123.0,CENTRAL,39.29809,-76.62787,Afternoon,1,1,0,1,5
18.0,3AK,ROBBERY - STREET,Outside,KNIFE,312.0,EASTERN,39.30011,-76.60369,Evening,6,2,1,1,27
18.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.339,-76.66796,Evening,1,1,1,0,8
18.0,4E,COMMON ASSAULT,Inside,HANDS,614.0,NORTHWESTERN,39.339,-76.66796,Evening,1,1,1,0,8
18.0,4E,COMMON ASSAULT,Inside,HANDS,524.0,NORTHERN,39.34241,-76.60438,Evening,1,1,1,0,8
18.0,3AF,ROBBERY - STREET,Outside,FIREARM,623.0,NORTHWESTERN,39.3397,-76.69829,Evening,6,0,1,1,9
18.0,3AF,ROBBERY - STREET,Outside,FIREARM,643.0,NORTHWESTERN,39.32428,-76.6717,Evening,6,0,1,1,9
20.0,4E,COMMON ASSAULT,Outside,HANDS,511.0,NORTHERN,39.31944,-76.61991,Evening,1,1,1,1,11
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,742.0,WESTERN,39.30858,-76.64272,Evening,6,0,1,1,9
20.0,3AF,ROBBERY - STREET,Outside,FIREARM,742.0,WESTERN,39.30858,-76.64272,Evening,6,0,1,1,9
21.0,4B,AGG. ASSAULT,Outside,KNIFE,411.0,NORTHEASTERN,39.32317,-76.58905,Evening,0,2,1,1,17
21.0,4E,COMMON ASSAULT,Inside,HANDS,414.0,NORTHERN,39.36746,-76.59317,Evening,1,1,1,0,8
21.0,4B,AGG. ASSAULT,Inside,KNIFE,233.0,SOUTHEASTERN,39.27724,-76.56622,Evening,0,2,1,0,12
21.0,4B,AGG. ASSAULT,Inside,KNIFE,233.0,SOUTHEASTERN,39.27724,-76.56622,Evening,0,2,1,0,12
22.0,4E,COMMON ASSAULT,Outside,HANDS,943.0,SOUTHERN,39.27609,-76.60636,Evening,1,1,1,1,11
23.0,4B,AGG. ASSAULT,Inside,KNIFE,332.0,EASTERN,39.30656,-76.58139,Evening,0,2,1,0,12
13.0,4E,COMMON ASSAULT,Inside,HANDS,911.0,SOUTHERN,39.2272,-76.58705,Afternoon,1,1,0,0,7
15.0,4C,AGG. ASSAULT,Inside,OTHER,813.0,SOUTHWESTERN,39.30465,-76.66316,Afternoon,0,3,0,0,22
15.0,4C,AGG. ASSAULT,Inside,OTHER,813.0,SOUTHWESTERN,39.30465,-76.66316,Afternoon,0,3,0,0,22
15.0,4E,COMMON ASSAULT,Outside,HANDS,811.0,SOUTHWESTERN,39.30889,-76.67268,Afternoon,1,1,0,1,5
16.0,4E,COMMON ASSAULT,Inside,HANDS,426.0,NORTHEASTERN,39.34676,-76.56614,Afternoon,1,1,0,0,7
16.0,4E,COMMON ASSAULT,Outside,HANDS,631.0,NORTHWESTERN,39.35915,-76.70644,Afternoon,1,1,0,1,5
17.0,4A,AGG. ASSAULT,Outside,FIREARM,343.0,EASTERN,39.30627,-76.60233,Afternoon,0,0,0,1,31
0.0,3AF,ROBBERY - STREET,Outside,FIREARM,542.0,NORTHERN,39.33373,-76.60951,Night,6,0,3,1,2
2.0,4E,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,39.28933,-76.621,Night,1,1,3,1,26
2.0,3AF,ROBBERY - STREET,Outside,FIREARM,643.0,NORTHWESTERN,39.33723,-76.67659,Night,6,0,3,1,2
3.0,4E,COMMON ASSAULT,Inside,HANDS,111.0,CENTRAL,39.28938,-76.61967,Night,1,1,3,0,0
3.0,4E,COMMON ASSAULT,Inside,HANDS,424.0,NORTHEASTERN,39.36222,-76.55294,Night,1,1,3,0,0
7.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.30413,-76.58118,Morning,1,1,2,0,1
11.0,4E,COMMON ASSAULT,Inside,HANDS,432.0,NORTHEASTERN,39.32262,-76.57529,Morning,1,1,2,0,1
12.0,4E,COMMON ASSAULT,Inside,HANDS,323.0,EASTERN,39.29996,-76.58153,Afternoon,1,1,0,0,7
13.0,3AF,ROBBERY - STREET,Outside,FIREARM,111.0,CENTRAL,39.29157,-76.6211,Afternoon,6,0,0,1,6
13.0,4E,COMMON ASSAULT,Inside,HANDS,423.0,NORTHEASTERN,39.36479,-76.57221,Afternoon,1,1,0,0,7
17.0,4B,AGG. ASSAULT,Inside,KNIFE,513.0,NORTHERN,39.32542,-76.60752,Afternoon,0,2,0,0,23
17.0,4D,AGG. ASSAULT,Inside,HANDS,723.0,WESTERN,39.30651,-76.65581,Afternoon,0,1,0,0,71
17.0,3AF,ROBBERY - STREET,Outside,FIREARM,411.0,NORTHEASTERN,39.32218,-76.59897,Afternoon,6,0,0,1,6
18.0,4E,COMMON ASSAULT,Inside,HANDS,731.0,WESTERN,39.31868,-76.65399,Evening,1,1,1,0,8
19.0,4E,COMMON ASSAULT,Outside,HANDS,242.0,SOUTHEASTERN,39.28359,-76.55221,Evening,1,1,1,1,11
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,512.0,NORTHERN,39.31956,-76.61627,Evening,6,0,1,1,9
19.0,3AF,ROBBERY - STREET,Outside,FIREARM,512.0,NORTHERN,39.31956,-76.61627,Evening,6,0,1,1,9
19.0,4C,AGG. ASSAULT,Outside,OTHER,942.0,SOUTHERN,39.27769,-76.61563,Evening,0,3,1,1,10
19.0,4A,AGG. ASSAULT,Outside,FIREARM,343.0,EASTERN,39.30955,-76.59643,Evening,0,0,1,1,21
19.0,4A,AGG. ASSAULT,Outside,FIREARM,343.0,EASTERN,39.30955,-76.59643,Evening,0,0,1,1,21
20.0,4E,COMMON ASSAULT,Inside,HANDS,511.0,NORTHERN,39.32162,-76.62351,Evening,1,1,1,0,8
20.0,3CF,ROBBERY - COMMERCIAL,Inside,FIREARM,224.0,SOUTHEASTERN,39.29505,-76.56962,Evening,4,0,1,0,40
22.0,3AF,ROBBERY - STREET,Outside,FIREARM,132.0,CENTRAL,39.30402,-76.62649,Evening,6,0,1,1,9
